Date,Open,High,Low,Final,Volume,Name
2019-08-26,15480000,15590000,15340000,15490000,339900,EC
2019-08-27,15630000,15800000,15210000,15300000,600400,EC
2019-08-28,15380000,15460000,15260000,15290000,922400,EC
2019-08-29,15450000,15640000,15210000,15570000,1075700,EC
2019-08-30,15590000,15810000,15480000,15790000,845200,EC
2019-09-03,15450000,15800000,15380000,15720000,398000,EC
2019-09-04,15980000,16209999,15910000,16129999,756700,EC
2019-09-05,16290001,16690001,16290001,16540001,759400,EC
2019-09-06,16450001,16830000,15800000,16780001,467900,EC
2019-09-09,16950001,17200001,16790001,16950001,409200,EC
2019-09-10,17059999,17430000,16980000,17170000,554600,EC
2019-09-11,17320000,17379999,16780001,17090000,643000,EC
2019-09-12,16920000,17570000,16650000,17459999,674600,EC
2019-09-13,17629999,17660000,17180000,17190001,359300,EC
2019-09-16,17690001,18200001,17610001,17969999,1775400,EC
2019-09-17,17950001,18070000,17549999,17770000,1423900,EC
2019-09-18,17660000,17930000,17590000,17690001,718200,EC
2019-09-19,17820000,17889999,17610001,17610001,421100,EC
2019-09-20,17690001,17690001,17410000,17570000,432200,EC
2019-09-23,17400000,17549999,17320000,17459999,260200,EC
2019-09-24,17370001,17370001,17180000,17270000,346400,EC
2019-09-25,17139999,17260000,16809999,17200001,524000,EC
2019-09-26,17070000,17450001,17070000,17290001,484300,EC
2019-09-27,17170000,17440001,17040001,17240000,263600,EC
2019-09-30,17170000,17280001,16980000,17030001,424200,EC
2019-10-01,17150000,17170000,16680000,16780001,373900,EC
2019-10-02,16670000,16680000,16430000,16520000,579100,EC
2019-10-03,16450001,17030001,16450001,16969999,865000,EC
2019-10-04,16969999,17219999,16930000,17020000,536300,EC
2019-10-07,17100000,17260000,16940001,17000000,207800,EC
2019-10-08,16830000,17080000,16700001,16709999,417000,EC
2019-10-09,16940001,17070000,16820000,16820000,306200,EC
2019-10-10,16920000,17170000,16920000,17059999,328000,EC
2019-10-11,17320000,17639999,17219999,17500000,544000,EC
2019-10-14,17299999,17400000,17260000,17340000,152100,EC
2019-10-15,17360001,17559999,17290001,17410000,783900,EC
2019-10-16,17360001,17520000,17209999,17250000,668100,EC
2019-10-17,17299999,17430000,17020000,17139999,434600,EC
2019-10-18,17110001,17260000,16940001,16950001,457100,EC
2019-10-21,16860001,17020000,16719999,16879999,595400,EC
2019-10-22,16930000,17420000,16860001,17250000,733700,EC
2019-10-23,17150000,17770000,17150000,17770000,487200,EC
2019-10-24,17950001,18000000,17629999,17709999,549900,EC
2019-10-25,17670000,18070000,17670000,17950001,634000,EC
2019-10-28,18030001,18240000,17969999,17980000,359600,EC
2019-10-29,17879999,18219999,17760000,18180000,432400,EC
2019-10-30,18309999,18309999,17959999,18030001,586400,EC
2019-10-31,17940001,18280001,17520000,18250000,655400,EC
2019-11-01,18320000,18580000,18139999,18580000,362800,EC
2019-11-04,18830000,19100000,18719999,18770000,291700,EC
2019-11-05,18920000,19049999,18790001,19040001,379300,EC
2019-11-06,18959999,19150000,18700001,18709999,499400,EC
2019-11-07,18920000,18990000,18660000,18930000,450600,EC
2019-11-08,18760000,18959999,18650000,18790001,274000,EC
2019-11-11,18570000,19020000,18510000,18959999,141000,EC
2019-11-12,18959999,18990000,18250000,18260000,398300,EC
2019-11-13,18190001,18260000,18000000,18170000,478000,EC
2019-11-14,18230000,18400000,18080000,18200001,315300,EC
2019-11-15,18240000,18490000,18150000,18370001,590800,EC
2019-11-18,18260000,18260000,17830000,18030001,474200,EC
2019-11-19,17980000,18110001,17840000,17959999,470000,EC
2019-11-20,18010000,18270000,17830000,18190001,409600,EC
2019-11-21,18260000,18350000,18049999,18330000,317100,EC
2019-11-22,18389999,18580000,18320000,18459999,441900,EC
2019-11-25,18490000,18530001,18379999,18430000,300700,EC
2019-11-26,18309999,18420000,17969999,18049999,722400,EC
2019-11-27,18080000,18330000,17920000,18330000,372500,EC
2019-11-29,18389999,18680000,18250000,18309999,387000,EC
2019-12-02,18559999,18580000,18219999,18250000,471900,EC
2019-12-03,18100000,18370001,18049999,18240000,581500,EC
2019-12-04,18520000,19170000,18480000,19120001,1284500,EC
2019-12-05,19180000,19240000,18750000,18840000,703800,EC
2019-12-06,18879999,19500000,18879999,19240000,535700,EC
2019-12-09,19100000,19370001,19049999,19230000,232200,EC
2019-12-10,19260000,19270000,19059999,19120001,446900,EC
2019-12-11,19150000,19370001,19150000,19360001,513500,EC
2019-12-12,19400000,19670000,19400000,19590000,270100,EC
2019-12-13,19650000,19900000,19540001,19540001,337400,EC
2019-12-16,19700001,19860001,19660000,19830000,418100,EC
2019-12-17,19850000,19980000,19760000,19879999,395100,EC
2019-12-18,19879999,19920000,19760000,19780001,701300,EC
2019-12-19,20059999,20290001,20049999,20100000,520500,EC
2019-12-20,20180000,20250000,20100000,20190001,872900,EC
2019-12-23,20270000,20610001,20120001,20590000,376600,EC
2019-12-24,20690001,20809999,20650000,20700001,170000,EC
2019-12-26,20280001,20469999,20129999,20270000,311700,EC
2019-12-27,20430000,20469999,20170000,20219999,355400,EC
2019-12-30,20240000,20490000,20070000,20270000,278500,EC
2019-12-31,20250000,20250000,19840000,19959999,343900,EC
2020-01-02,20150000,20410000,20150000,20309999,264900,EC
2020-01-03,20590000,20700001,20360001,20480000,682700,EC
2020-01-06,20500000,20530001,20280001,20400000,397200,EC
2020-01-07,20320000,20580000,20270000,20500000,559200,EC
2020-01-08,20260000,20540001,20200001,20340000,1498200,EC
2020-01-09,20370001,20459999,20209999,20450001,356200,EC
2020-01-10,20520000,20770000,20440001,20709999,518900,EC
2020-01-13,20709999,20959999,20559999,20950001,460500,EC
2020-01-14,20950001,20950001,20480000,20600000,385900,EC
2020-01-15,20559999,20680000,20420000,20459999,413100,EC
2020-01-16,20570000,20610001,20370001,20410000,514900,EC
2020-01-17,20450001,20549999,20250000,20370001,383200,EC
2020-01-21,20240000,20290001,19980000,20049999,266600,EC
2020-01-22,20090000,20129999,19959999,19969999,488000,EC
2020-01-23,19799999,19850000,19510000,19620001,498400,EC
2020-01-24,19620001,19620001,19459999,19500000,472900,EC
2020-01-27,19139999,19139999,18740000,18760000,901100,EC
2020-01-28,18879999,18969999,18799999,18840000,858100,EC
2020-01-29,18959999,18959999,18709999,18730000,631200,EC
2020-01-30,18500000,18730000,18389999,18709999,775700,EC
2020-01-31,18500000,18629999,18299999,18500000,1082500,EC
2020-02-03,18530001,18570000,18330000,18510000,743900,EC
2020-02-04,18809999,19120001,18780001,18860001,521400,EC
2020-02-05,19160000,19299999,18940001,18959999,668300,EC
2020-02-06,19000000,19000000,18690001,18830000,859100,EC
2020-02-07,18740000,18860001,18660000,18740000,578100,EC
2020-02-10,18690001,18690001,18520000,18660000,470100,EC
2020-02-11,18860001,19230000,18700001,19209999,548400,EC
2020-02-12,19430000,19950001,19420000,19900000,842300,EC
2020-02-13,19830000,19930000,19680000,19809999,693300,EC
2020-02-14,19920000,20000000,19500000,19530001,712500,EC
2020-02-18,19379999,19719999,19379999,19700001,820300,EC
2020-02-19,19870001,20400000,19820000,20379999,1527200,EC
2020-02-20,20500000,20540001,20160000,20160000,989800,EC
2020-02-21,20030001,20270000,19830000,20200001,677700,EC
2020-02-24,19639999,19750000,19160000,19389999,739800,EC
2020-02-25,19400000,19520000,19110001,19129999,1276700,EC
2020-02-26,19260000,19520000,18840000,18870001,1481000,EC
2020-02-27,18469999,18500000,17290001,17790001,2334700,EC
2020-02-28,17200001,17700001,16840000,17650000,1565500,EC
2020-03-02,17809999,18059999,17580000,17799999,1467000,EC
2020-03-03,17879999,18280001,17190001,17490000,1448400,EC
2020-03-04,17820000,18340000,17730000,18120001,1115200,EC
2020-03-05,17809999,18139999,17719999,17940001,1603400,EC
2020-03-06,17440001,17459999,16389999,16410000,2233600,EC
2020-03-09,13500000,14060000,11800000,12190000,2011500,EC
2020-03-10,12950000,13290000,12000000,12620000,2369300,EC
2020-03-11,12190000,12400000,11190000,11370000,1034300,EC
2020-03-12,10540000,10720000,9490000,9690000,1946700,EC
2020-03-13,10480000,10920000,9760000,10830000,1685600,EC
2020-03-16,9000000,9620000,8120000,8270000,1716100,EC
2020-03-17,8470000,8600000,7870000,7990000,1662600,EC
2020-03-18,7600000,7620000,6280000,6680000,1599300,EC
2020-03-19,6720000,7260000,6540000,6990000,1288500,EC
2020-03-20,7370000,8140000,7110000,7190000,1253200,EC
2020-03-23,7210000,7500000,6820000,7160000,1039300,EC
2020-03-24,7660000,8310000,7660000,7790000,1785000,EC
2020-03-25,7940000,9080000,7940000,8770000,2704300,EC
2020-03-26,8840000,10200000,8840000,10080000,2258400,EC
2020-03-27,9610000,9610000,8510000,9220000,2914200,EC
2020-03-30,9140000,9210000,8320000,9100000,1324900,EC
2020-03-31,9410000,9820000,9400000,9510000,2501300,EC
2020-04-01,9250000,9280000,8810000,9010000,1768100,EC
2020-04-02,9440000,10720000,9250000,10240000,1871600,EC
2020-04-03,10500000,11310000,10380000,11160000,2141600,EC
2020-04-06,11430000,11500000,10950000,11230000,1091800,EC
2020-04-07,11900000,12170000,11240000,11330000,1128800,EC
2020-04-08,11510000,12110000,11310000,12010000,1422200,EC
2020-04-09,12590000,12670000,11320000,11920000,1345500,EC
2020-04-13,12240000,12330000,11510000,11570000,1783300,EC
2020-04-14,11540000,11720000,11330000,11430000,1167400,EC
2020-04-15,10780000,10850000,10240000,10710000,910600,EC
2020-04-16,10680000,10900000,10400000,10610000,1048900,EC
2020-04-17,10660000,11010000,10520000,10930000,1353500,EC
2020-04-20,10290000,10980000,10020000,10510000,1754200,EC
2020-04-21,9260000,9300000,8700000,9000000,1952300,EC
2020-04-22,9390000,9730000,9310000,9470000,1849400,EC
2020-04-23,9750000,10020000,9610000,9840000,1307700,EC
2020-04-24,9770000,9850000,9210000,9510000,1527500,EC
2020-04-27,9400000,9850000,9120000,9740000,1301800,EC
2020-04-28,9740000,10320000,9700000,10270000,1811600,EC
2020-04-29,10660000,10890000,10570000,10630000,2438000,EC
2020-04-30,10710000,10820000,10110000,10450000,1861000,EC
2020-05-01,10200000,10200000,9250000,9410000,1239000,EC
2020-05-04,9230000,9950000,9230000,9880000,1233800,EC
2020-05-05,10360000,10580000,9950000,10070000,1426700,EC
2020-05-06,9900000,10060000,9700000,9760000,1101700,EC
2020-05-07,9960000,10290000,9910000,10020000,1390900,EC
2020-05-08,10350000,10720000,10280000,10710000,1096600,EC
2020-05-11,10550000,10690000,10460000,10550000,1078600,EC
2020-05-12,10650000,10770000,10280000,10280000,1013700,EC
2020-05-13,10310000,10310000,9580000,9710000,1593800,EC
2020-05-14,9550000,10040000,9360000,9790000,961400,EC
2020-05-15,9800000,10150000,9770000,9930000,985700,EC
2020-05-18,10420000,10720000,10200000,10550000,2819000,EC
2020-05-19,10650000,10690000,10230000,10300000,1797800,EC
2020-05-20,10580000,10800000,10560000,10660000,701000,EC
2020-05-21,10680000,10770000,10400000,10540000,583900,EC
2020-05-22,10360000,10540000,10190000,10520000,635500,EC
2020-05-26,10770000,10890000,10600000,10630000,896600,EC
2020-05-27,10780000,10790000,10370000,10780000,1398700,EC
2020-05-28,10890000,10910000,10530000,10540000,1120500,EC
2020-05-29,10520000,10570000,10250000,10410000,2431800,EC
2020-06-01,10360000,10860000,10360000,10770000,1433200,EC
2020-06-02,10900000,11290000,10830000,11290000,1081000,EC
2020-06-03,11510000,11930000,11440000,11930000,1013100,EC
2020-06-04,11820000,12030000,11700000,12000000,919700,EC
2020-06-05,12490000,13180000,12490000,13150000,1440200,EC
2020-06-08,13560000,13620000,13020000,13480000,964900,EC
2020-06-09,13000000,13260000,12640000,13090000,1321200,EC
2020-06-10,12950000,12950000,12510000,12570000,1233400,EC
2020-06-11,11860000,12020000,10980000,10990000,1140400,EC
2020-06-12,11510000,11510000,11020000,11350000,844400,EC
2020-06-15,10890000,11440000,10610000,11200000,929900,EC
2020-06-16,11720000,12130000,11630000,11950000,1125000,EC
2020-06-17,11980000,12030000,11390000,11450000,1012700,EC
2020-06-18,11300000,11630000,11210000,11330000,549900,EC
2020-06-19,11670000,11710000,11310000,11310000,1040700,EC
2020-06-22,11190000,11380000,11110000,11210000,550900,EC
2020-06-23,11420000,11760000,11420000,11630000,738300,EC
2020-06-24,11470000,11470000,10880000,11030000,771300,EC
2020-06-25,10980000,11300000,10930000,11300000,865400,EC
2020-06-26,11120000,11170000,10900000,10990000,663500,EC
2020-06-29,11060000,11220000,10870000,11130000,258800,EC
2020-06-30,11050000,11210000,10860000,11130000,863400,EC
2020-07-01,11270000,11390000,11080000,11100000,584300,EC
2020-07-02,11380000,11540000,11200000,11380000,673200,EC
2020-07-06,11700000,11700000,11370000,11550000,661400,EC
2020-07-07,11380000,11470000,11230000,11270000,948400,EC
2020-07-08,11330000,11450000,11260000,11420000,775100,EC
2020-07-09,11400000,11440000,11060000,11170000,1081900,EC
2020-07-10,11150000,11460000,11110000,11430000,523500,EC
2020-07-13,11470000,11610000,11420000,11460000,783100,EC
2020-07-14,11330000,11910000,11310000,11910000,857800,EC
2020-07-15,12080000,12210000,11740000,11890000,1025200,EC
2020-07-16,11800000,11960000,11580000,11850000,627200,EC
2020-07-17,11850000,12210000,11780000,12080000,1539300,EC
2020-07-20,12040000,12110000,11620000,11720000,1161400,EC
2020-07-21,11930000,12470000,11930000,12380000,807400,EC
2020-07-22,12260000,12300000,12140000,12250000,648500,EC
2020-07-23,12170000,12260000,12040000,12130000,822300,EC
2020-07-24,12140000,12140000,11970000,12070000,521300,EC
2020-07-27,11990000,12200000,11910000,12200000,651200,EC
2020-07-28,12280000,12280000,11780000,11890000,653300,EC
2020-07-29,12000000,12160000,11930000,12120000,559600,EC
2020-07-30,11760000,11820000,11460000,11750000,1164200,EC
2020-07-31,11670000,11750000,11470000,11640000,1085800,EC
2020-08-03,11610000,11610000,11290000,11460000,1187200,EC
2020-08-04,11550000,11810000,11380000,11640000,1241100,EC
2020-08-05,11790000,12000000,11540000,11700000,1890800,EC
2020-08-06,11580000,11650000,11450000,11590000,817800,EC
2020-08-07,11500000,11500000,11130000,11460000,961500,EC
2020-08-10,11480000,11730000,11460000,11550000,760100,EC
2020-08-11,11710000,11840000,11580000,11590000,716900,EC
2020-08-12,11760000,11850000,11640000,11840000,836800,EC
2020-08-13,11730000,11800000,11570000,11570000,478900,EC
2020-08-14,11550000,11600000,11450000,11530000,523600,EC
2020-08-17,11550000,11660000,11400000,11460000,427400,EC
2020-08-18,11460000,11690000,11450000,11570000,1061800,EC
2020-08-19,11550000,11740000,11500000,11550000,908200,EC
2020-08-20,11390000,11440000,11230000,11340000,1128800,EC
2020-08-21,11290000,11320000,11190000,11280000,835800,EC
2020-08-24,11410000,11570000,11380000,11530000,568000,EC
2020-08-25,11580000,11670000,11450000,11600000,623800,EC
2020-08-26,11570000,11740000,11400000,11410000,1065500,EC
2020-08-27,11380000,11480000,11200000,11270000,1011600,EC
2020-08-28,11300000,11680000,11300000,11670000,1013100,EC
2020-08-31,11660000,11660000,11350000,11390000,1233700,EC
2020-09-01,11390000,11960000,11330000,11920000,2160200,EC
2020-09-02,11880000,12010000,11760000,11840000,1534600,EC
2020-09-03,11840000,11880000,11550000,11740000,1528300,EC
2020-09-04,11830000,11870000,11420000,11570000,806900,EC
2020-09-08,11280000,11350000,10970000,11010000,1342700,EC
2020-09-09,11080000,11290000,11080000,11190000,968000,EC
2020-09-10,11230000,11240000,10840000,10840000,1564000,EC
2020-09-11,10900000,11050000,10860000,10900000,808100,EC
2020-09-14,11000000,11000000,10760000,10850000,659200,EC
2020-09-15,10960000,11090000,10860000,10950000,1149200,EC
2020-09-16,11030000,11230000,10950000,11100000,1001500,EC
2020-09-17,10920000,11100000,10900000,11090000,835500,EC
2020-09-18,11040000,11300000,10970000,11090000,2510400,EC
2020-09-21,10850000,10900000,10510000,10600000,1498300,EC
2020-09-22,10560000,10740000,10410000,10520000,1161500,EC
2020-09-23,10520000,10520000,10210000,10210000,1905400,EC
2020-09-24,10170000,10270000,9990000,10160000,996800,EC
2020-09-25,10100000,10110000,9800000,9930000,828300,EC
2020-09-28,10080000,10230000,10060000,10150000,672900,EC
2020-09-29,10100000,10120000,9790000,9790000,914000,EC
2020-09-30,9830000,9970000,9800000,9840000,964900,EC
2020-10-01,9760000,9830000,9620000,9690000,1433300,EC
2020-10-02,9490000,9900000,9450000,9800000,697300,EC
2020-10-05,9900000,10070000,9870000,10020000,992400,EC
2020-10-06,10170000,10260000,9900000,9930000,979400,EC
2020-10-07,9970000,9990000,9680000,9920000,941400,EC
2020-10-08,9950000,10220000,9950000,10180000,1299500,EC
2020-10-09,10310000,10350000,10010000,10050000,764900,EC
2020-10-12,9990000,9990000,9790000,9920000,437700,EC
2020-10-13,9860000,9940000,9660000,9710000,675500,EC
2020-10-14,9710000,9900000,9710000,9810000,613300,EC
2020-10-15,9660000,9800000,9530000,9720000,587100,EC
2020-10-16,9670000,9760000,9580000,9660000,527300,EC
2020-10-19,9710000,9960000,9670000,9710000,1089100,EC
2020-10-20,9800000,9910000,9760000,9840000,456900,EC
2020-10-21,9760000,9970000,9710000,9720000,1169200,EC
2020-10-22,9720000,9920000,9690000,9880000,1486900,EC
2020-10-23,9960000,9960000,9700000,9780000,600300,EC
2020-10-26,9640000,9640000,9460000,9570000,1120700,EC
2020-10-27,9530000,9620000,9470000,9530000,921000,EC
2020-10-28,9300000,9440000,8910000,8920000,1413000,EC
2020-10-29,8800000,9080000,8500000,9050000,1121900,EC
2020-10-30,9030000,9260000,8940000,9250000,957100,EC
2020-11-02,9380000,9440000,9150000,9360000,869100,EC
2020-11-03,9510000,9680000,9390000,9540000,927800,EC
2020-11-04,9550000,9890000,9440000,9730000,805100,EC
2020-11-05,9730000,10060000,9730000,9800000,672200,EC
2020-11-06,9760000,9970000,9760000,9800000,1008800,EC
2020-11-09,10700000,11040000,10530000,10600000,2407800,EC
2020-11-10,10760000,10990000,10570000,10980000,955800,EC
2020-11-11,11080000,11190000,11000000,11070000,626100,EC
2020-11-12,10940000,11100000,10690000,10780000,919800,EC
2020-11-13,10780000,11000000,10780000,10990000,544600,EC
2020-11-16,11550000,11680000,11340000,11670000,680200,EC
2020-11-17,11560000,11820000,11400000,11810000,2118600,EC
2020-11-18,11920000,11960000,11610000,11610000,1260000,EC
2020-11-19,11560000,11870000,11510000,11840000,1297900,EC
2020-11-20,11760000,11880000,11670000,11870000,861000,EC
2020-11-23,12050000,12130000,11980000,12130000,1379000,EC
2020-11-24,12280000,12420000,12220000,12390000,1672400,EC
2020-11-25,12350000,12550000,12240000,12530000,1372600,EC
2020-11-27,12390000,12420000,12010000,12050000,1414500,EC
2020-11-30,12010000,12060000,11520000,11520000,1535300,EC
2020-12-01,11780000,12060000,11770000,12010000,899600,EC
2020-12-02,12040000,12420000,11950000,12130000,1045000,EC
2020-12-03,12150000,12450000,12120000,12260000,808000,EC
2020-12-04,12400000,12880000,12400000,12860000,1573700,EC
2020-12-07,12810000,12830000,12430000,12700000,1373000,EC
2020-12-08,12650000,13040000,12560000,12670000,979900,EC
2020-12-09,12820000,13060000,12690000,12890000,1123000,EC
2020-12-10,12870000,13560000,12870000,13520000,2092400,EC
2020-12-11,13520000,13520000,13140000,13400000,988700,EC
2020-12-14,13600000,13670000,13180000,13290000,949400,EC
2020-12-15,13340000,13520000,13180000,13480000,949400,EC
2020-12-16,13510000,13800000,13310000,13750000,1108300,EC
2020-12-17,13830000,14000000,13790000,13880000,918000,EC
2020-12-18,13780000,13930000,13640000,13640000,1147700,EC
2020-12-21,13240000,13240000,12960000,13030000,1271300,EC
2020-12-22,13020000,13120000,12880000,13010000,715100,EC
2020-12-23,13150000,13270000,13110000,13180000,528500,EC
2020-12-24,13170000,13170000,12900000,12980000,250300,EC
2020-12-28,13020000,13170000,12870000,12970000,630000,EC
2020-12-29,13090000,13120000,12920000,13090000,590700,EC
2020-12-30,13090000,13330000,13090000,13120000,377600,EC
2020-12-31,13030000,13110000,12820000,12910000,602100,EC
2021-01-04,13080000,13220000,12850000,12950000,809100,EC
2021-01-05,12960000,13530000,12960000,13290000,1350400,EC
2021-01-06,13220000,13630000,13210000,13540000,1255000,EC
2021-01-07,13700000,13830000,13490000,13680000,998100,EC
2021-01-08,13850000,13860000,13620000,13810000,697100,EC
2021-01-11,13580000,13720000,13550000,13660000,458900,EC
2021-01-12,13810000,14130000,13730000,14130000,779700,EC
2021-01-13,14190000,14190000,13880000,13970000,752000,EC
2021-01-14,14070000,14470000,14040000,14430000,606000,EC
2021-01-15,14310000,14330000,13850000,13870000,1260000,EC
2021-01-19,14020000,14180000,13900000,14050000,668400,EC
2021-01-20,14150000,14170000,13960000,14070000,1130300,EC
2021-01-21,14140000,14140000,13780000,13870000,1103400,EC
2021-01-22,13550000,13660000,13280000,13420000,794700,EC
2021-01-25,13290000,13290000,12830000,12990000,1215000,EC
2021-01-26,13110000,13270000,13050000,13100000,903600,EC
2021-01-27,12700000,12740000,12240000,12320000,2320500,EC
2021-01-28,12300000,12480000,12070000,12120000,1427200,EC
2021-01-29,12030000,12030000,11370000,11380000,2085500,EC
2021-02-01,11580000,11780000,11380000,11680000,1123200,EC
2021-02-02,11860000,12220000,11860000,11940000,1536700,EC
2021-02-03,11990000,12030000,11860000,11890000,788500,EC
2021-02-04,11960000,11990000,11660000,11980000,664800,EC
2021-02-05,12210000,12300000,12010000,12130000,1152400,EC
2021-02-08,12250000,12510000,12210000,12370000,2190800,EC
2021-02-09,12280000,12390000,12170000,12280000,1111500,EC
2021-02-10,12290000,12410000,12220000,12320000,670700,EC
2021-02-11,12340000,12380000,12150000,12210000,510600,EC
2021-02-12,12090000,12350000,12010000,12290000,463000,EC
2021-02-16,12570000,12660000,12450000,12580000,867700,EC
2021-02-17,12640000,12640000,12360000,12550000,1168700,EC
2021-02-18,12520000,12540000,12220000,12220000,588100,EC
2021-02-19,12210000,12230000,12030000,12110000,2306400,EC
2021-02-22,11960000,12520000,11900000,12450000,2656300,EC
2021-02-23,12550000,12890000,12280000,12880000,2424000,EC
2021-02-24,12850000,13090000,12580000,12910000,1218300,EC
2021-02-25,12940000,13150000,12650000,12660000,1394400,EC
2021-02-26,12510000,12610000,12150000,12250000,1383100,EC
2021-03-01,12500000,12700000,12390000,12430000,771600,EC
2021-03-02,12410000,12530000,12260000,12340000,792300,EC
2021-03-03,12370000,12470000,12270000,12340000,1245800,EC
2021-03-04,12420000,12870000,12320000,12520000,1766800,EC
2021-03-05,12870000,13380000,12820000,13320000,3223200,EC
2021-03-08,13360000,13390000,12950000,13030000,1236900,EC
2021-03-09,13030000,13160000,12830000,12970000,1245400,EC
2021-03-10,13080000,13440000,12950000,13370000,998800,EC
2021-03-11,13450000,13660000,13360000,13420000,1104400,EC
2021-03-12,13360000,13380000,13200000,13270000,912200,EC
2021-03-15,13550000,14040000,13340000,14030000,2095700,EC
2021-03-16,13850000,14000000,13790000,13820000,1216800,EC
2021-03-17,13790000,13910000,13630000,13870000,950000,EC
2021-03-18,13680000,13700000,13070000,13090000,1800100,EC
2021-03-19,13110000,13590000,13110000,13370000,2174400,EC
2021-03-22,13340000,13480000,13170000,13360000,555900,EC
2021-03-23,13120000,13150000,12610000,12660000,1504700,EC
2021-03-24,12910000,13140000,12870000,12890000,1090800,EC
2021-03-25,12740000,12740000,12440000,12700000,1122600,EC
2021-03-26,12920000,12990000,12700000,12880000,1126100,EC
2021-03-29,12820000,12890000,12690000,12850000,800900,EC
2021-03-30,12850000,12890000,12630000,12710000,818100,EC
2021-03-31,12670000,12880000,12660000,12820000,601200,EC
2021-04-01,12850000,12920000,12480000,12830000,1052700,EC
2021-04-05,12910000,12970000,12540000,12620000,681200,EC
2021-04-06,12650000,12930000,12580000,12600000,752400,EC
2021-04-07,12600000,12830000,12540000,12740000,856700,EC
2021-04-08,12590000,12720000,12540000,12590000,1418100,EC
2021-04-09,12620000,12620000,12340000,12400000,758200,EC
2021-04-12,12510000,12610000,12440000,12450000,377100,EC
2021-04-13,12470000,12520000,12370000,12410000,508800,EC
2021-04-14,12520000,12850000,12520000,12760000,804300,EC
2021-04-15,12970000,12970000,12750000,12800000,641200,EC
2021-04-16,12810000,12890000,12770000,12850000,955200,EC
2021-04-19,12900000,12950000,12730000,12880000,960400,EC
2021-04-20,12720000,12750000,12350000,12440000,1573700,EC
2021-04-21,12210000,12530000,12210000,12510000,1225500,EC
2021-04-22,12530000,12550000,12340000,12400000,726000,EC
2021-04-23,12420000,12430000,12220000,12320000,828800,EC
2021-04-26,12250000,12510000,12250000,12340000,919100,EC
2021-04-27,12350000,12360000,12280000,12310000,761000,EC
2021-04-28,12380000,12690000,12370000,12660000,1279800,EC
2021-04-29,12790000,12820000,12500000,12510000,560400,EC
2021-04-30,12350000,12390000,11750000,11830000,1631600,EC
2021-05-03,11740000,11900000,11610000,11730000,1440900,EC
2021-05-04,11840000,11870000,11560000,11620000,908600,EC
2021-05-05,11760000,11980000,11670000,11880000,987400,EC
2021-05-06,11850000,12080000,11800000,12070000,816300,EC
2021-05-07,12020000,12280000,12010000,12240000,865100,EC
2021-05-10,12330000,12780000,12250000,12690000,1276300,EC
2021-05-11,12530000,12660000,12410000,12430000,818000,EC
2021-05-12,12420000,12790000,12370000,12670000,1511000,EC
2021-05-13,12550000,12730000,12280000,12360000,972100,EC
2021-05-14,12540000,13030000,12540000,12990000,938600,EC
2021-05-17,12890000,13060000,12740000,13030000,1066100,EC
2021-05-18,13030000,13270000,12780000,12790000,1038500,EC
2021-05-19,12540000,12800000,12420000,12710000,1705200,EC
2021-05-20,12580000,12600000,12280000,12460000,1346000,EC
2021-05-21,12570000,12640000,12160000,12160000,1261300,EC
2021-05-24,12270000,12310000,12160000,12300000,397300,EC
2021-05-25,12280000,12310000,11970000,11970000,759100,EC
2021-05-26,11850000,11930000,11760000,11810000,742300,EC
2021-05-27,11840000,11880000,11520000,11700000,1251000,EC
2021-05-28,11810000,12020000,11760000,11940000,760800,EC
2021-06-01,12130000,12470000,12130000,12440000,1445600,EC
2021-06-02,12460000,12900000,12420000,12790000,1873500,EC
2021-06-03,12670000,12940000,12670000,12860000,777700,EC
2021-06-04,13000000,13100000,12890000,13040000,781100,EC
2021-06-07,13070000,13360000,12830000,13340000,1449400,EC
2021-06-08,13290000,13310000,13070000,13290000,986400,EC
2021-06-09,13300000,13460000,13080000,13120000,879000,EC
2021-06-10,13270000,13370000,13150000,13180000,898300,EC
2021-06-11,13240000,13270000,13040000,13110000,319300,EC
2021-06-14,13190000,13450000,13120000,13150000,382400,EC
2021-06-15,13200000,13210000,12950000,13210000,1100400,EC
2021-06-16,13180000,13280000,13000000,13070000,644100,EC
2021-06-17,12970000,13050000,12610000,12770000,1082500,EC
2021-06-18,12520000,12750000,12520000,12690000,1147600,EC
2021-06-21,12840000,13210000,12800000,13130000,1511100,EC
2021-06-22,13130000,13210000,12860000,13160000,859700,EC
2021-06-23,13310000,13540000,13300000,13340000,476000,EC
2021-06-24,13610000,14800000,13560000,14680000,2461200,EC
2021-06-25,14670000,14870000,14580000,14840000,1139300,EC
2021-06-28,14870000,14870000,14440000,14580000,976200,EC
2021-06-29,14640000,14670000,14350000,14410000,651200,EC
2021-06-30,14460000,14660000,14420000,14620000,443700,EC
2021-07-01,14880000,14940000,14690000,14860000,685000,EC
2021-07-02,14790000,15350000,14640000,15220000,849300,EC
2021-07-06,15150000,15150000,14630000,14700000,1025100,EC
2021-07-07,14610000,14840000,14380000,14560000,583900,EC
2021-07-08,14270000,14480000,14210000,14330000,1003200,EC
2021-07-09,14470000,14560000,14320000,14480000,738700,EC
2021-07-12,14170000,14410000,14100000,14330000,427100,EC
2021-07-13,14360000,14360000,14170000,14200000,471000,EC
2021-07-14,14260000,14400000,13890000,13920000,837100,EC
